Time,Species.1,Species.2,Species.3
194.8,0.0208626,0.0359636,0.0441457
194.9,0.0208828,0.0358712,0.0442207
195,0.020902,0.0357791,0.0442964
195.1,0.0209203,0.0356873,0.0443727
195.2,0.0209376,0.0355959,0.0444496
195.3,0.020954,0.0355049,0.0445272
195.4,0.0209695,0.0354143,0.0446054
195.5,0.020984,0.0353241,0.0446842
195.6,0.0209975,0.0352343,0.0447636
195.7,0.0210101,0.035145,0.0448436
195.8,0.0210217,0.0350562,0.0449242
195.9,0.0210324,0.0349678,0.0450052
196,0.0210421,0.0348799,0.0450869
196.1,0.0210508,0.0347925,0.045169
196.2,0.0210586,0.0347057,0.0452516
196.3,0.0210653,0.0346194,0.0453347
196.4,0.0210712,0.0345336,0.0454183
196.5,0.021076,0.0344484,0.0455023
196.6,0.0210799,0.0343638,0.0455867
196.7,0.0210828,0.0342798,0.0456716
196.8,0.0210848,0.0341965,0.0457569
196.9,0.0210858,0.0341137,0.0458425
197,0.0210858,0.0340316,0.0459285
197.1,0.0210848,0.0339501,0.0460149
197.2,0.0210829,0.0338694,0.0461016
197.3,0.02108,0.0337893,0.0461886
197.4,0.0210762,0.0337099,0.0462759
197.5,0.0210714,0.0336312,0.0463635
197.6,0.0210657,0.0335532,0.0464514
197.7,0.021059,0.033476,0.0465395
197.8,0.0210514,0.0333995,0.0466278
197.9,0.0210428,0.0333238,0.0467164
198,0.0210333,0.0332488,0.0468051
198.1,0.0210229,0.0331746,0.046894
198.2,0.0210116,0.0331012,0.0469831
198.3,0.0209993,0.0330286,0.0470723
198.4,0.0209861,0.0329569,0.0471616
198.5,0.020972,0.0328859,0.0472511
198.6,0.020957,0.0328158,0.0473406
198.7,0.0209411,0.0327465,0.0474302
198.8,0.0209244,0.0326781,0.0475199
198.9,0.0209067,0.0326106,0.0476096
199,0.0208882,0.0325439,0.0476993
199.1,0.0208688,0.0324781,0.047789
199.2,0.0208485,0.0324132,0.0478787
199.3,0.0208274,0.0323491,0.0479683
199.4,0.0208055,0.032286,0.0480579
199.5,0.0207827,0.0322238,0.0481474
199.6,0.0207591,0.0321626,0.0482369
199.7,0.0207346,0.0321022,0.0483262
199.8,0.0207094,0.0320428,0.0484154
199.9,0.0206834,0.0319844,0.0485045
200,0.0206565,0.0319268,0.0485933
200.1,0.020629,0.0318703,0.0486821
200.2,0.0206006,0.0318147,0.0487706
200.3,0.0205715,0.0317601,0.0488589
200.4,0.0205416,0.0317064,0.048947
200.5,0.020511,0.0316538,0.0490348
200.6,0.0204796,0.0316021,0.0491223
200.7,0.0204476,0.0315514,0.0492096
200.8,0.0204148,0.0315017,0.0492966
200.9,0.0203813,0.0314531,0.0493832
201,0.0203472,0.0314054,0.0494696
201.1,0.0203124,0.0313587,0.0495555
201.2,0.0202769,0.0313131,0.0496411
201.3,0.0202408,0.0312685,0.0497264
201.4,0.020204,0.0312249,0.0498112
201.5,0.0201667,0.0311823,0.0498956
201.6,0.0201287,0.0311408,0.0499795
201.7,0.0200901,0.0311002,0.0500631
201.8,0.0200509,0.0310608,0.0501461
201.9,0.0200111,0.0310224,0.0502287
202,0.0199708,0.030985,0.0503107
202.1,0.0199299,0.0309486,0.0503923
202.2,0.0198885,0.0309133,0.0504733
202.3,0.0198466,0.0308791,0.0505538
202.4,0.0198041,0.0308459,0.0506337
202.5,0.0197611,0.0308137,0.0507131
202.6,0.0197177,0.0307827,0.0507919
202.7,0.0196738,0.0307526,0.05087
202.8,0.0196294,0.0307237,0.0509476
202.9,0.0195845,0.0306957,0.0510245
203,0.0195393,0.0306689,0.0511007
203.1,0.0194936,0.0306431,0.0511763
203.2,0.0194474,0.0306184,0.0512513
203.3,0.0194009,0.0305947,0.0513255
203.4,0.019354,0.0305721,0.051399
203.5,0.0193067,0.0305505,0.0514719
203.6,0.0192591,0.03053,0.051544
203.7,0.0192111,0.0305106,0.0516153
203.8,0.0191628,0.0304922,0.0516859
203.9,0.0191141,0.0304749,0.0517558
204,0.0190652,0.0304587,0.0518248
204.1,0.0190159,0.0304435,0.0518931
204.2,0.0189664,0.0304293,0.0519606
204.3,0.0189165,0.0304162,0.0520272
204.4,0.0188665,0.0304042,0.0520931
204.5,0.0188161,0.0303932,0.0521581
204.6,0.0187656,0.0303833,0.0522222
204.7,0.0187148,0.0303744,0.0522855
204.8,0.0186638,0.0303666,0.0523479
204.9,0.0186126,0.0303598,0.0524095
205,0.0185612,0.0303541,0.0524701
205.1,0.0185096,0.0303494,0.0525299
205.2,0.0184579,0.0303457,0.0525888
205.3,0.018406,0.0303431,0.0526467
205.4,0.018354,0.0303415,0.0527037
205.5,0.0183019,0.0303409,0.0527598
205.6,0.0182496,0.0303414,0.0528149
205.7,0.0181973,0.0303429,0.0528691
205.8,0.0181448,0.0303454,0.0529223
205.9,0.0180923,0.0303489,0.0529745
206,0.0180397,0.0303535,0.0530258
206.1,0.017987,0.030359,0.0530761
206.2,0.0179343,0.0303656,0.0531254
206.3,0.0178815,0.0303732,0.0531737
206.4,0.0178287,0.0303817,0.053221
206.5,0.0177759,0.0303913,0.0532672
206.6,0.0177231,0.0304018,0.0533125
206.7,0.0176703,0.0304134,0.0533567
206.8,0.0176175,0.0304259,0.0533999
206.9,0.0175648,0.0304394,0.0534421
207,0.0175121,0.0304539,0.0534832
207.1,0.0174594,0.0304693,0.0535233
207.2,0.0174068,0.0304858,0.0535623
207.3,0.0173542,0.0305031,0.0536003
207.4,0.0173017,0.0305215,0.0536372
207.5,0.0172493,0.0305408,0.053673
207.6,0.017197,0.030561,0.0537078
207.7,0.0171448,0.0305822,0.0537414
207.8,0.0170927,0.0306043,0.0537741
207.9,0.0170407,0.0306273,0.0538056
208,0.0169889,0.0306512,0.053836
208.1,0.0169371,0.0306761,0.0538654
208.2,0.0168856,0.0307019,0.0538937
208.3,0.0168342,0.0307286,0.0539208
208.4,0.0167829,0.0307562,0.0539469
208.5,0.0167318,0.0307847,0.0539719
208.6,0.0166809,0.0308141,0.0539958
208.7,0.0166302,0.0308443,0.0540185
208.8,0.0165797,0.0308755,0.0540402
208.9,0.0165294,0.0309075,0.0540608
209,0.0164793,0.0309404,0.0540803
209.1,0.0164294,0.0309741,0.0540986
209.2,0.0163798,0.0310087,0.0541159
209.3,0.0163303,0.0310441,0.054132
209.4,0.0162811,0.0310804,0.0541471
209.5,0.0162322,0.0311175,0.054161
209.6,0.0161835,0.0311554,0.0541739
209.7,0.0161351,0.0311941,0.0541856
209.8,0.0160869,0.0312337,0.0541962
209.9,0.016039,0.031274,0.0542057
210,0.0159914,0.0313152,0.0542142
210.1,0.015944,0.0313571,0.0542215
210.2,0.015897,0.0313998,0.0542277
210.3,0.0158502,0.0314433,0.0542328
210.4,0.0158038,0.0314875,0.0542369
210.5,0.0157577,0.0315325,0.0542398
210.6,0.0157118,0.0315783,0.0542416
210.7,0.0156663,0.0316248,0.0542424
210.8,0.0156211,0.031672,0.0542421
210.9,0.0155763,0.03172,0.0542407
211,0.0155318,0.0317686,0.0542382
211.1,0.0154876,0.031818,0.0542346
211.2,0.0154437,0.0318681,0.0542299
211.3,0.0154002,0.0319189,0.0542242
211.4,0.0153571,0.0319703,0.0542175
211.5,0.0153143,0.0320225,0.0542096
211.6,0.0152719,0.0320753,0.0542007
211.7,0.0152299,0.0321287,0.0541908
211.8,0.0151882,0.0321828,0.0541798
211.9,0.0151469,0.0322375,0.0541677
212,0.015106,0.0322929,0.0541547
212.1,0.0150654,0.0323489,0.0541406
212.2,0.0150253,0.0324055,0.0541254
212.3,0.0149855,0.0324627,0.0541093
212.4,0.0149461,0.0325205,0.0540921
212.5,0.0149071,0.0325789,0.0540739
212.6,0.0148686,0.0326379,0.0540547
212.7,0.0148304,0.0326974,0.0540345
212.8,0.0147926,0.0327575,0.0540133
212.9,0.0147553,0.0328182,0.0539911
213,0.0147184,0.0328794,0.053968
213.1,0.0146818,0.0329411,0.0539438
213.2,0.0146457,0.0330033,0.0539187
213.3,0.0146101,0.033066,0.0538927
213.4,0.0145748,0.0331292,0.0538657
213.5,0.01454,0.033193,0.0538377
213.6,0.0145056,0.0332572,0.0538088
213.7,0.0144716,0.0333218,0.053779
213.8,0.0144381,0.0333869,0.0537483
213.9,0.014405,0.0334525,0.0537166
214,0.0143724,0.0335185,0.053684
214.1,0.0143402,0.033585,0.0536506
214.2,0.0143084,0.0336518,0.0536162
214.3,0.0142771,0.0337191,0.053581
214.4,0.0142462,0.0337867,0.0535449
214.5,0.0142158,0.0338548,0.0535079
214.6,0.0141858,0.0339232,0.05347
214.7,0.0141563,0.0339919,0.0534313
214.8,0.0141273,0.0340611,0.0533918
214.9,0.0140987,0.0341305,0.0533515
215,0.0140706,0.0342003,0.0533103
215.1,0.0140429,0.0342704,0.0532683
215.2,0.0140157,0.0343409,0.0532255
215.3,0.0139889,0.0344116,0.0531819
215.4,0.0139626,0.0344826,0.0531376
215.5,0.0139368,0.0345539,0.0530924
215.6,0.0139115,0.0346254,0.0530465
215.7,0.0138866,0.0346973,0.0529998
215.8,0.0138622,0.0347693,0.0529524
215.9,0.0138383,0.0348416,0.0529043
216,0.0138148,0.0349141,0.0528554
216.1,0.0137918,0.0349868,0.0528059
216.2,0.0137693,0.0350597,0.0527556
216.3,0.0137473,0.0351327,0.0527046
216.4,0.0137257,0.035206,0.0526529
216.5,0.0137046,0.0352794,0.0526006
216.6,0.013684,0.035353,0.0525476
216.7,0.0136639,0.0354267,0.052494
216.8,0.0136442,0.0355005,0.0524397
216.9,0.0136251,0.0355745,0.0523848
217,0.0136064,0.0356485,0.0523292
217.1,0.0135882,0.0357226,0.0522731
217.2,0.0135705,0.0357969,0.0522164
217.3,0.0135532,0.0358712,0.052159
217.4,0.0135365,0.0359455,0.0521011
217.5,0.0135202,0.0360199,0.0520427
217.6,0.0135044,0.0360943,0.0519837
217.7,0.0134891,0.0361687,0.0519241
217.8,0.0134743,0.0362432,0.051864
217.9,0.01346,0.0363176,0.0518034
218,0.0134462,0.0363921,0.0517423
218.1,0.0134328,0.0364665,0.0516807
218.2,0.0134199,0.0365408,0.0516186
218.3,0.0134075,0.0366151,0.051556
218.4,0.0133957,0.0366894,0.051493
218.5,0.0133842,0.0367636,0.0514296
218.6,0.0133733,0.0368376,0.0513656
218.7,0.0133629,0.0369116,0.0513013
218.8,0.0133529,0.0369855,0.0512366
218.9,0.0133435,0.0370593,0.0511714
219,0.0133345,0.0371329,0.0511059
219.1,0.013326,0.0372063,0.05104
219.2,0.013318,0.0372797,0.0509737
219.3,0.0133105,0.0373528,0.050907
219.4,0.0133035,0.0374258,0.05084
219.5,0.013297,0.0374985,0.0507727
219.6,0.0132909,0.0375711,0.0507051
219.7,0.0132853,0.0376434,0.0506372
219.8,0.0132803,0.0377156,0.0505689
219.9,0.0132757,0.0377874,0.0505004
220,0.0132716,0.037859,0.0504316
220.1,0.013268,0.0379304,0.0503626
220.2,0.0132648,0.0380015,0.0502933
220.3,0.0132622,0.0380723,0.0502237
220.4,0.01326,0.0381428,0.050154
220.5,0.0132583,0.0382129,0.050084
220.6,0.0132572,0.0382828,0.0500138
220.7,0.0132564,0.0383523,0.0499435
220.8,0.0132562,0.0384215,0.0498729
220.9,0.0132565,0.0384903,0.0498022
221,0.0132572,0.0385588,0.0497314
221.1,0.0132584,0.0386268,0.0496604
221.2,0.0132601,0.0386945,0.0495893
221.3,0.0132623,0.0387618,0.0495181
221.4,0.013265,0.0388286,0.0494467
221.5,0.0132681,0.0388951,0.0493753
221.6,0.0132718,0.0389611,0.0493038
221.7,0.0132759,0.0390266,0.0492322
221.8,0.0132804,0.0390917,0.0491606
221.9,0.0132855,0.0391563,0.0490889
222,0.013291,0.0392205,0.0490171
222.1,0.013297,0.0392841,0.0489454
222.2,0.0133035,0.0393473,0.0488737
222.3,0.0133105,0.0394099,0.0488019
222.4,0.0133179,0.039472,0.0487302
222.5,0.0133258,0.0395336,0.0486585
222.6,0.0133342,0.0395947,0.0485868
222.7,0.013343,0.0396552,0.0485151
222.8,0.0133523,0.0397151,0.0484436
222.9,0.0133621,0.0397744,0.0483721
223,0.0133723,0.0398332,0.0483006
223.1,0.0133831,0.0398914,0.0482293
223.2,0.0133942,0.0399489,0.0481581
223.3,0.0134059,0.0400059,0.048087
223.4,0.013418,0.0400622,0.048016
223.5,0.0134305,0.0401179,0.0479451
223.6,0.0134436,0.0401729,0.0478744
223.7,0.0134571,0.0402273,0.0478039
223.8,0.013471,0.0402811,0.0477335
223.9,0.0134854,0.0403341,0.0476633
224,0.0135003,0.0403865,0.0475933
224.1,0.0135156,0.0404382,0.0475235
224.2,0.0135313,0.0404892,0.047454
224.3,0.0135475,0.0405395,0.0473846
224.4,0.0135642,0.040589,0.0473155
224.5,0.0135813,0.0406379,0.0472466
224.6,0.0135989,0.040686,0.047178
224.7,0.0136169,0.0407333,0.0471096
224.8,0.0136353,0.04078,0.0470415
224.9,0.0136542,0.0408258,0.0469738
225,0.0136735,0.0408709,0.0469063
225.1,0.0136933,0.0409152,0.0468391
225.2,0.0137135,0.0409588,0.0467722
225.3,0.0137341,0.0410015,0.0467057
225.4,0.0137552,0.0410434,0.0466394
225.5,0.0137767,0.0410846,0.0465736
225.6,0.0137986,0.0411249,0.0465081
225.7,0.0138209,0.0411644,0.0464429
225.8,0.0138437,0.0412031,0.0463782
225.9,0.0138669,0.041241,0.0463138
226,0.0138905,0.041278,0.0462498
226.1,0.0139146,0.0413141,0.0461863
226.2,0.013939,0.0413494,0.0461231
226.3,0.0139639,0.0413839,0.0460604
226.4,0.0139891,0.0414175,0.0459981
226.5,0.0140148,0.0414502,0.0459362
226.6,0.0140409,0.041482,0.0458748
226.7,0.0140674,0.041513,0.0458138
226.8,0.0140943,0.041543,0.0457534
226.9,0.0141215,0.0415722,0.0456934
227,0.0141492,0.0416005,0.0456338
227.1,0.0141773,0.0416278,0.0455748
227.2,0.0142057,0.0416543,0.0455163
227.3,0.0142346,0.0416798,0.0454583
227.4,0.0142638,0.0417044,0.0454008
227.5,0.0142934,0.0417281,0.0453439
227.6,0.0143234,0.0417509,0.0452874
227.7,0.0143537,0.0417727,0.0452316
227.8,0.0143845,0.0417936,0.0451763
227.9,0.0144155,0.0418136,0.0451215
228,0.014447,0.0418326,0.0450673
228.1,0.0144788,0.0418506,0.0450137
228.2,0.014511,0.0418677,0.0449607
228.3,0.0145435,0.0418839,0.0449082
228.4,0.0145764,0.0418991,0.0448564
228.5,0.0146096,0.0419133,0.0448052
228.6,0.0146431,0.0419266,0.0447546
228.7,0.014677,0.0419389,0.0447046
228.8,0.0147112,0.0419503,0.0446552
228.9,0.0147458,0.0419606,0.0446065
229,0.0147806,0.04197,0.0445584
229.1,0.0148158,0.0419784,0.0445109
229.2,0.0148514,0.0419859,0.0444642
229.3,0.0148872,0.0419924,0.0444181
229.4,0.0149233,0.0419979,0.0443726
229.5,0.0149597,0.0420024,0.0443278
229.6,0.0149965,0.0420059,0.0442838
229.7,0.0150335,0.0420084,0.0442404
229.8,0.0150708,0.04201,0.0441977
229.9,0.0151084,0.0420106,0.0441557
230,0.0151462,0.0420102,0.0441144
230.1,0.0151844,0.0420088,0.0440738
230.2,0.0152228,0.0420065,0.0440339
230.3,0.0152615,0.0420031,0.0439948
230.4,0.0153004,0.0419988,0.0439564
230.5,0.0153396,0.0419935,0.0439187
230.6,0.015379,0.0419872,0.0438818
230.7,0.0154187,0.04198,0.0438456
230.8,0.0154586,0.0419717,0.0438102
230.9,0.0154987,0.0419625,0.0437755
231,0.0155391,0.0419524,0.0437416
231.1,0.0155797,0.0419412,0.0437084
231.2,0.0156205,0.0419291,0.0436761
231.3,0.0156615,0.041916,0.0436445
231.4,0.0157026,0.0419019,0.0436137
231.5,0.015744,0.0418869,0.0435836
231.6,0.0157856,0.041871,0.0435544
231.7,0.0158274,0.041854,0.0435259
231.8,0.0158693,0.0418362,0.0434983
231.9,0.0159114,0.0418173,0.0434714
232,0.0159536,0.0417976,0.0434454
232.1,0.0159961,0.0417768,0.0434201
232.2,0.0160386,0.0417552,0.0433957
232.3,0.0160813,0.0417326,0.0433721
232.4,0.0161241,0.0417091,0.0433493
232.5,0.0161671,0.0416847,0.0433273
232.6,0.0162102,0.0416593,0.0433062
232.7,0.0162534,0.041633,0.0432859
232.8,0.0162967,0.0416059,0.0432664
232.9,0.01634,0.0415778,0.0432478
233,0.0163835,0.0415488,0.04323
233.1,0.0164271,0.041519,0.043213
233.2,0.0164707,0.0414882,0.0431969
233.3,0.0165144,0.0414566,0.0431816
233.4,0.0165582,0.0414241,0.0431672
233.5,0.016602,0.0413907,0.0431536
233.6,0.0166458,0.0413565,0.0431409
233.7,0.0166897,0.0413214,0.043129
233.8,0.0167336,0.0412855,0.043118
233.9,0.0167776,0.0412487,0.0431078
234,0.0168215,0.0412111,0.0430985
234.1,0.0168655,0.0411727,0.0430901
234.2,0.0169094,0.0411335,0.0430825
234.3,0.0169533,0.0410934,0.0430758
234.4,0.0169972,0.0410526,0.0430699
234.5,0.0170411,0.041011,0.043065
234.6,0.0170849,0.0409686,0.0430608
234.7,0.0171287,0.0409254,0.0430576
234.8,0.0171724,0.0408814,0.0430552
234.9,0.0172161,0.0408367,0.0430537
235,0.0172597,0.0407913,0.043053
235.1,0.0173032,0.0407451,0.0430532
235.2,0.0173466,0.0406982,0.0430543
235.3,0.0173899,0.0406506,0.0430562
235.4,0.0174331,0.0406022,0.043059
235.5,0.0174762,0.0405532,0.0430627
235.6,0.0175191,0.0405035,0.0430673
235.7,0.0175619,0.0404531,0.0430727
235.8,0.0176046,0.040402,0.0430789
235.9,0.0176471,0.0403503,0.0430861
236,0.0176894,0.0402979,0.0430941
236.1,0.0177316,0.0402449,0.0431029
236.2,0.0177736,0.0401913,0.0431127
236.3,0.0178154,0.0401371,0.0431232
236.4,0.017857,0.0400822,0.0431347
236.5,0.0178984,0.0400268,0.0431469
236.6,0.0179396,0.0399708,0.0431601
236.7,0.0179805,0.0399142,0.0431741
236.8,0.0180212,0.0398571,0.0431889
236.9,0.0180617,0.0397995,0.0432046
237,0.0181019,0.0397413,0.0432211
237.1,0.0181418,0.0396825,0.0432385
237.2,0.0181815,0.0396233,0.0432567
237.3,0.0182209,0.0395636,0.0432758
237.4,0.01826,0.0395034,0.0432956
237.5,0.0182988,0.0394427,0.0433163
237.6,0.0183373,0.0393816,0.0433379
237.7,0.0183754,0.03932,0.0433602
237.8,0.0184133,0.039258,0.0433834
237.9,0.0184508,0.0391956,0.0434074
238,0.0184879,0.0391328,0.0434322
238.1,0.0185247,0.0390696,0.0434578
238.2,0.0185612,0.039006,0.0434842
238.3,0.0185973,0.038942,0.0435114
238.4,0.018633,0.0388777,0.0435394
238.5,0.0186683,0.0388131,0.0435682
238.6,0.0187032,0.0387481,0.0435977
238.7,0.0187377,0.0386828,0.0436281
238.8,0.0187718,0.0386172,0.0436592
238.9,0.0188055,0.0385513,0.0436911
239,0.0188387,0.0384852,0.0437237
239.1,0.0188715,0.0384188,0.0437571
239.2,0.0189039,0.0383521,0.0437913
239.3,0.0189358,0.0382852,0.0438262
239.4,0.0189672,0.0382181,0.0438619
239.5,0.0189982,0.0381508,0.0438982
239.6,0.0190287,0.0380833,0.0439354
239.7,0.0190587,0.0380157,0.0439732
239.8,0.0190883,0.0379478,0.0440117
239.9,0.0191173,0.0378798,0.044051
240,0.0191458,0.0378117,0.0440909
240.1,0.0191739,0.0377435,0.0441316
240.2,0.0192014,0.0376751,0.0441729
240.3,0.0192283,0.0376067,0.0442149
240.4,0.0192548,0.0375382,0.0442576
240.5,0.0192807,0.0374696,0.044301
240.6,0.019306,0.0374009,0.044345
240.7,0.0193308,0.0373322,0.0443896
240.8,0.0193551,0.0372635,0.0444349
240.9,0.0193788,0.0371948,0.0444809
241,0.0194019,0.0371261,0.0445274
241.1,0.0194245,0.0370574,0.0445746
241.2,0.0194464,0.0369887,0.0446224
241.3,0.0194678,0.0369201,0.0446708
241.4,0.0194886,0.0368515,0.0447197
241.5,0.0195088,0.036783,0.0447693
241.6,0.0195284,0.0367145,0.0448194
241.7,0.0195474,0.0366462,0.0448701
241.8,0.0195658,0.036578,0.0449213
241.9,0.0195835,0.0365099,0.0449731
242,0.0196007,0.0364419,0.0450255
242.1,0.0196172,0.0363741,0.0450783
242.2,0.0196331,0.0363064,0.0451317
242.3,0.0196484,0.0362389,0.0451855
242.4,0.0196631,0.0361716,0.0452399
242.5,0.0196771,0.0361045,0.0452948
242.6,0.0196905,0.0360376,0.0453501
242.7,0.0197032,0.0359709,0.0454059
242.8,0.0197153,0.0359045,0.0454621
242.9,0.0197267,0.0358383,0.0455188
243,0.0197375,0.0357723,0.045576
243.1,0.0197477,0.0357067,0.0456335
243.2,0.0197572,0.0356413,0.0456915
243.3,0.019766,0.0355762,0.0457499
243.4,0.0197742,0.0355114,0.0458086
243.5,0.0197817,0.035447,0.0458678
243.6,0.0197886,0.0353829,0.0459273
243.7,0.0197948,0.0353191,0.0459871
243.8,0.0198004,0.0352556,0.0460473
243.9,0.0198053,0.0351926,0.0461079
244,0.0198095,0.0351299,0.0461687
244.1,0.0198131,0.0350676,0.0462299
244.2,0.019816,0.0350057,0.0462914
244.3,0.0198183,0.0349442,0.0463532
244.4,0.0198198,0.0348831,0.0464152
244.5,0.0198208,0.0348224,0.0464775
244.6,0.0198211,0.0347622,0.0465401
244.7,0.0198207,0.0347024,0.0466029
244.8,0.0198196,0.0346431,0.0466659
244.9,0.0198179,0.0345843,0.0467291
245,0.0198156,0.0345259,0.0467926
245.1,0.0198126,0.0344681,0.0468562
245.2,0.019809,0.0344107,0.04692
245.3,0.0198047,0.0343538,0.046984
245.4,0.0197997,0.0342974,0.0470481
245.5,0.0197941,0.0342416,0.0471124
245.6,0.0197879,0.0341863,0.0471768
245.7,0.0197811,0.0341316,0.0472414
245.8,0.0197736,0.0340774,0.047306
245.9,0.0197654,0.0340237,0.0473707
246,0.0197567,0.0339706,0.0474356
246.1,0.0197473,0.0339181,0.0475004
246.2,0.0197373,0.0338662,0.0475654
246.3,0.0197267,0.0338149,0.0476303
246.4,0.0197155,0.0337641,0.0476954
246.5,0.0197036,0.033714,0.0477604
246.6,0.0196912,0.0336645,0.0478254
246.7,0.0196782,0.0336156,0.0478904
246.8,0.0196645,0.0335673,0.0479555
246.9,0.0196503,0.0335197,0.0480204
247,0.0196355,0.0334727,0.0480854
247.1,0.0196201,0.0334264,0.0481502
247.2,0.0196042,0.0333807,0.048215
247.3,0.0195876,0.0333356,0.0482798
247.4,0.0195705,0.0332913,0.0483444
247.5,0.0195529,0.0332476,0.0484089
247.6,0.0195347,0.0332046,0.0484733
247.7,0.0195159,0.0331622,0.0485376
247.8,0.0194967,0.0331206,0.0486017
247.9,0.0194768,0.0330796,0.0486657
248,0.0194565,0.0330394,0.0487295
248.1,0.0194356,0.0329998,0.0487931
248.2,0.0194142,0.032961,0.0488566
248.3,0.0193923,0.0329229,0.0489198
248.4,0.0193699,0.0328854,0.0489828
248.5,0.019347,0.0328488,0.0490456
248.6,0.0193237,0.0328128,0.0491082
248.7,0.0192998,0.0327776,0.0491705
248.8,0.0192755,0.0327431,0.0492325
248.9,0.0192507,0.0327093,0.0492943
249,0.0192254,0.0326763,0.0493557
249.1,0.0191997,0.032644,0.0494169
249.2,0.0191735,0.0326125,0.0494778
249.3,0.0191469,0.0325817,0.0495383
249.4,0.0191199,0.0325517,0.0495985
249.5,0.0190925,0.0325225,0.0496584
249.6,0.0190646,0.032494,0.0497179
249.7,0.0190364,0.0324662,0.0497771
249.8,0.0190077,0.0324393,0.0498359
249.9,0.0189786,0.0324131,0.0498943
250,0.0189492,0.0323876,0.0499522
250.1,0.0189194,0.032363,0.0500098
250.2,0.0188892,0.0323391,0.050067
250.3,0.0188587,0.032316,0.0501237
250.4,0.0188278,0.0322937,0.05018
250.5,0.0187966,0.0322721,0.0502359
250.6,0.018765,0.0322513,0.0502913
250.7,0.0187331,0.0322314,0.0503462
250.8,0.0187009,0.0322122,0.0504006
250.9,0.0186684,0.0321937,0.0504546
251,0.0186356,0.0321761,0.050508
251.1,0.0186025,0.0321592,0.050561
251.2,0.0185691,0.0321432,0.0506134
251.3,0.0185355,0.0321279,0.0506653
251.4,0.0185015,0.0321134,0.0507167
251.5,0.0184674,0.0320997,0.0507675
251.6,0.0184329,0.0320868,0.0508178
251.7,0.0183982,0.0320746,0.0508675
251.8,0.0183633,0.0320633,0.0509166
251.9,0.0183282,0.0320527,0.0509652
252,0.0182928,0.032043,0.0510132
252.1,0.0182573,0.032034,0.0510605
252.2,0.0182215,0.0320258,0.0511073
252.3,0.0181855,0.0320184,0.0511535
252.4,0.0181494,0.0320117,0.051199
252.5,0.0181131,0.0320059,0.0512439
252.6,0.0180766,0.0320008,0.0512882
252.7,0.0180399,0.0319965,0.0513319
252.8,0.0180031,0.031993,0.0513749
252.9,0.0179662,0.0319903,0.0514172
253,0.0179291,0.0319883,0.0514589
253.1,0.0178919,0.0319871,0.0514999
253.2,0.0178546,0.0319867,0.0515403
253.3,0.0178171,0.0319871,0.0515799
253.4,0.0177796,0.0319882,0.0516189
253.5,0.017742,0.0319901,0.0516572
253.6,0.0177043,0.0319928,0.0516948
253.7,0.0176665,0.0319962,0.0517316
253.8,0.0176286,0.0320004,0.0517678
253.9,0.0175906,0.0320053,0.0518033
254,0.0175527,0.032011,0.051838
254.1,0.0175146,0.0320174,0.051872
254.2,0.0174765,0.0320246,0.0519053
254.3,0.0174384,0.0320326,0.0519378
254.4,0.0174003,0.0320413,0.0519696
254.5,0.0173621,0.0320507,0.0520007
254.6,0.0173239,0.0320609,0.052031
254.7,0.0172858,0.0320717,0.0520606
254.8,0.0172476,0.0320834,0.0520894
254.9,0.0172094,0.0320957,0.0521174
255,0.0171713,0.0321088,0.0521447
255.1,0.0171331,0.0321226,0.0521712
255.2,0.017095,0.0321371,0.0521969
255.3,0.017057,0.0321524,0.0522219
255.4,0.017019,0.0321683,0.0522461
255.5,0.016981,0.0321849,0.0522695
255.6,0.0169431,0.0322023,0.0522921
255.7,0.0169053,0.0322203,0.052314
255.8,0.0168675,0.032239,0.052335
255.9,0.0168298,0.0322585,0.0523553
256,0.0167922,0.0322786,0.0523747
256.1,0.0167547,0.0322993,0.0523934
256.2,0.0167173,0.0323208,0.0524113
256.3,0.01668,0.0323429,0.0524284
256.4,0.0166427,0.0323657,0.0524447
256.5,0.0166057,0.0323892,0.0524602
256.6,0.0165687,0.0324133,0.0524749
256.7,0.0165318,0.032438,0.0524888
256.8,0.0164951,0.0324634,0.0525019
256.9,0.0164585,0.0324895,0.0525142
257,0.0164221,0.0325162,0.0525257
257.1,0.0163858,0.0325435,0.0525364
257.2,0.0163497,0.0325714,0.0525462
257.3,0.0163137,0.0325999,0.0525553
257.4,0.0162779,0.0326291,0.0525636
257.5,0.0162423,0.0326589,0.0525711
257.6,0.0162068,0.0326893,0.0525777
257.7,0.0161715,0.0327202,0.0525836
257.8,0.0161364,0.0327518,0.0525887
257.9,0.0161015,0.0327839,0.052593
258,0.0160668,0.0328167,0.0525964
258.1,0.0160323,0.03285,0.0525991
258.2,0.015998,0.0328838,0.052601
258.3,0.0159639,0.0329183,0.0526021
258.4,0.01593,0.0329532,0.0526024
258.5,0.0158963,0.0329888,0.0526019
258.6,0.0158629,0.0330248,0.0526006
258.7,0.0158297,0.0330614,0.0525985
258.8,0.0157967,0.0330986,0.0525957
258.9,0.015764,0.0331362,0.052592
259,0.0157315,0.0331744,0.0525876
259.1,0.0156992,0.0332131,0.0525824
259.2,0.0156672,0.0332523,0.0525764
259.3,0.0156354,0.0332919,0.0525697
259.4,0.0156039,0.0333321,0.0525622
259.5,0.0155727,0.0333728,0.0525539
259.6,0.0155417,0.0334139,0.0525449
