time,total_AbsAbun,Shannon
202.6,0.101292,1.48115
202.7,0.101296,1.48032
202.8,0.101301,1.47949
202.9,0.101305,1.47866
203,0.101309,1.47783
203.1,0.101313,1.47699
203.2,0.101317,1.47615
203.3,0.101321,1.47532
203.4,0.101325,1.47448
203.5,0.101329,1.47364
203.6,0.101333,1.4728
203.7,0.101337,1.47197
203.8,0.101341,1.47113
203.9,0.101345,1.47029
204,0.101349,1.46945
204.1,0.101352,1.46862
204.2,0.101356,1.46778
204.3,0.10136,1.46694
204.4,0.101364,1.46611
204.5,0.101367,1.46528
204.6,0.101371,1.46445
204.7,0.101375,1.46362
204.8,0.101378,1.4628
204.9,0.101382,1.46197
205,0.101385,1.46115
205.1,0.101389,1.46033
205.2,0.101392,1.45952
205.3,0.101396,1.45871
205.4,0.101399,1.4579
205.5,0.101403,1.45709
205.6,0.101406,1.45629
205.7,0.101409,1.45549
205.8,0.101413,1.4547
205.9,0.101416,1.45391
206,0.101419,1.45312
206.1,0.101422,1.45234
206.2,0.101425,1.45156
206.3,0.101428,1.45079
206.4,0.101431,1.45003
206.5,0.101434,1.44926
206.6,0.101437,1.44851
206.7,0.10144,1.44776
206.8,0.101443,1.44701
206.9,0.101446,1.44627
207,0.101449,1.44553
207.1,0.101452,1.44481
207.2,0.101455,1.44408
207.3,0.101458,1.44337
207.4,0.10146,1.44266
207.5,0.101463,1.44195
207.6,0.101466,1.44125
207.7,0.101468,1.44056
207.8,0.101471,1.43988
207.9,0.101474,1.4392
208,0.101476,1.43853
208.1,0.101479,1.43787
208.2,0.101481,1.43721
208.3,0.101484,1.43657
208.4,0.101486,1.43592
208.5,0.101488,1.43529
208.6,0.101491,1.43466
208.7,0.101493,1.43404
208.8,0.101495,1.43343
208.9,0.101498,1.43283
209,0.1015,1.43223
209.1,0.101502,1.43165
209.2,0.101504,1.43107
209.3,0.101506,1.4305
209.4,0.101509,1.42993
209.5,0.101511,1.42938
209.6,0.101513,1.42883
209.7,0.101515,1.42829
209.8,0.101517,1.42776
209.9,0.101519,1.42724
210,0.101521,1.42672
210.1,0.101523,1.42622
210.2,0.101525,1.42572
210.3,0.101526,1.42523
210.4,0.101528,1.42475
210.5,0.10153,1.42428
210.6,0.101532,1.42382
210.7,0.101534,1.42336
210.8,0.101535,1.42292
210.9,0.101537,1.42248
211,0.101539,1.42205
211.1,0.10154,1.42163
211.2,0.101542,1.42122
211.3,0.101543,1.42082
211.4,0.101545,1.42043
211.5,0.101546,1.42004
211.6,0.101548,1.41967
211.7,0.101549,1.4193
211.8,0.101551,1.41894
211.9,0.101552,1.41859
212,0.101554,1.41825
212.1,0.101555,1.41792
212.2,0.101556,1.4176
212.3,0.101557,1.41728
212.4,0.101559,1.41697
212.5,0.10156,1.41668
212.6,0.101561,1.41639
212.7,0.101562,1.41611
212.8,0.101563,1.41583
212.9,0.101565,1.41557
213,0.101566,1.41532
213.1,0.101567,1.41507
213.2,0.101568,1.41483
213.3,0.101569,1.4146
213.4,0.10157,1.41438
213.5,0.101571,1.41417
213.6,0.101572,1.41396
213.7,0.101572,1.41377
213.8,0.101573,1.41358
213.9,0.101574,1.4134
214,0.101575,1.41323
214.1,0.101576,1.41306
214.2,0.101576,1.41291
214.3,0.101577,1.41276
214.4,0.101578,1.41262
214.5,0.101578,1.41249
214.6,0.101579,1.41237
214.7,0.10158,1.41225
214.8,0.10158,1.41214
214.9,0.101581,1.41204
215,0.101581,1.41195
215.1,0.101582,1.41186
215.2,0.101582,1.41179
215.3,0.101582,1.41171
215.4,0.101583,1.41165
215.5,0.101583,1.4116
215.6,0.101583,1.41155
215.7,0.101584,1.41151
215.8,0.101584,1.41147
215.9,0.101584,1.41145
216,0.101584,1.41143
216.1,0.101584,1.41142
216.2,0.101585,1.41141
216.3,0.101585,1.41141
216.4,0.101585,1.41142
216.5,0.101585,1.41144
216.6,0.101585,1.41146
216.7,0.101585,1.41149
216.8,0.101584,1.41152
216.9,0.101584,1.41157
217,0.101584,1.41161
217.1,0.101584,1.41167
217.2,0.101584,1.41173
217.3,0.101583,1.4118
217.4,0.101583,1.41187
217.5,0.101583,1.41195
217.6,0.101582,1.41204
217.7,0.101582,1.41213
217.8,0.101582,1.41223
217.9,0.101581,1.41234
218,0.101581,1.41245
218.1,0.10158,1.41257
218.2,0.101579,1.41269
218.3,0.101579,1.41282
218.4,0.101578,1.41295
218.5,0.101577,1.41309
218.6,0.101577,1.41324
218.7,0.101576,1.41339
218.8,0.101575,1.41355
218.9,0.101574,1.41371
219,0.101573,1.41388
219.1,0.101572,1.41405
219.2,0.101571,1.41423
219.3,0.10157,1.41441
219.4,0.101569,1.4146
219.5,0.101568,1.4148
219.6,0.101567,1.415
219.7,0.101566,1.4152
219.8,0.101565,1.41541
219.9,0.101564,1.41563
220,0.101562,1.41585
220.1,0.101561,1.41608
220.2,0.10156,1.41631
220.3,0.101558,1.41654
220.4,0.101557,1.41678
220.5,0.101555,1.41703
220.6,0.101554,1.41728
220.7,0.101552,1.41753
220.8,0.101551,1.41779
220.9,0.101549,1.41806
221,0.101547,1.41833
221.1,0.101546,1.4186
221.2,0.101544,1.41888
221.3,0.101542,1.41916
221.4,0.10154,1.41945
221.5,0.101538,1.41974
221.6,0.101537,1.42004
221.7,0.101535,1.42034
221.8,0.101533,1.42065
221.9,0.101531,1.42096
222,0.101529,1.42127
222.1,0.101527,1.42159
222.2,0.101524,1.42192
222.3,0.101522,1.42224
222.4,0.10152,1.42258
222.5,0.101518,1.42291
222.6,0.101516,1.42325
222.7,0.101513,1.4236
222.8,0.101511,1.42395
222.9,0.101509,1.4243
223,0.101506,1.42466
223.1,0.101504,1.42502
223.2,0.101501,1.42539
223.3,0.101499,1.42576
223.4,0.101496,1.42613
223.5,0.101494,1.42651
223.6,0.101491,1.42689
223.7,0.101488,1.42728
223.8,0.101486,1.42767
223.9,0.101483,1.42807
224,0.10148,1.42846
224.1,0.101477,1.42887
224.2,0.101474,1.42927
224.3,0.101472,1.42969
224.4,0.101469,1.4301
224.5,0.101466,1.43052
224.6,0.101463,1.43094
224.7,0.10146,1.43137
224.8,0.101457,1.4318
224.9,0.101454,1.43223
225,0.101451,1.43267
225.1,0.101448,1.43311
225.2,0.101444,1.43356
225.3,0.101441,1.43401
225.4,0.101438,1.43446
225.5,0.101435,1.43492
225.6,0.101432,1.43538
225.7,0.101428,1.43584
225.8,0.101425,1.43631
225.9,0.101422,1.43678
226,0.101418,1.43726
226.1,0.101415,1.43773
226.2,0.101412,1.43822
226.3,0.101408,1.4387
226.4,0.101405,1.43919
226.5,0.101401,1.43969
226.6,0.101398,1.44018
226.7,0.101394,1.44068
226.8,0.101391,1.44118
226.9,0.101387,1.44169
227,0.101384,1.4422
227.1,0.10138,1.44271
227.2,0.101376,1.44323
227.3,0.101373,1.44375
227.4,0.101369,1.44427
227.5,0.101365,1.4448
227.6,0.101362,1.44533
227.7,0.101358,1.44586
227.8,0.101354,1.44639
227.9,0.101351,1.44693
228,0.101347,1.44747
228.1,0.101343,1.44801
228.2,0.101339,1.44856
228.3,0.101336,1.44911
228.4,0.101332,1.44966
228.5,0.101328,1.45022
228.6,0.101324,1.45077
228.7,0.10132,1.45133
228.8,0.101317,1.4519
228.9,0.101313,1.45246
229,0.101309,1.45303
229.1,0.101305,1.4536
229.2,0.101301,1.45417
229.3,0.101298,1.45474
229.4,0.101294,1.45532
229.5,0.10129,1.4559
229.6,0.101286,1.45648
229.7,0.101282,1.45706
229.8,0.101278,1.45764
229.9,0.101275,1.45823
230,0.101271,1.45881
230.1,0.101267,1.4594
230.2,0.101263,1.45999
230.3,0.101259,1.46059
230.4,0.101256,1.46118
230.5,0.101252,1.46177
230.6,0.101248,1.46237
230.7,0.101244,1.46297
230.8,0.101241,1.46356
230.9,0.101237,1.46416
231,0.101233,1.46476
231.1,0.101229,1.46536
231.2,0.101226,1.46596
231.3,0.101222,1.46656
231.4,0.101218,1.46717
231.5,0.101215,1.46777
231.6,0.101211,1.46837
231.7,0.101207,1.46897
231.8,0.101204,1.46958
231.9,0.1012,1.47018
232,0.101197,1.47078
232.1,0.101193,1.47138
232.2,0.10119,1.47198
232.3,0.101186,1.47259
232.4,0.101183,1.47319
232.5,0.101179,1.47379
232.6,0.101176,1.47439
232.7,0.101172,1.47498
232.8,0.101169,1.47558
232.9,0.101166,1.47618
233,0.101162,1.47677
233.1,0.101159,1.47736
233.2,0.101156,1.47795
233.3,0.101153,1.47854
233.4,0.101149,1.47913
233.5,0.101146,1.47972
233.6,0.101143,1.4803
233.7,0.10114,1.48088
233.8,0.101137,1.48146
233.9,0.101134,1.48204
234,0.101131,1.48261
234.1,0.101128,1.48318
234.2,0.101125,1.48375
234.3,0.101123,1.48432
234.4,0.10112,1.48488
234.5,0.101117,1.48544
234.6,0.101114,1.486
234.7,0.101112,1.48655
234.8,0.101109,1.4871
234.9,0.101106,1.48764
235,0.101104,1.48818
235.1,0.101101,1.48872
235.2,0.101099,1.48925
235.3,0.101097,1.48978
235.4,0.101094,1.49031
235.5,0.101092,1.49083
235.6,0.10109,1.49134
235.7,0.101088,1.49185
235.8,0.101086,1.49235
235.9,0.101083,1.49285
236,0.101081,1.49335
236.1,0.101079,1.49384
236.2,0.101078,1.49432
236.3,0.101076,1.4948
236.4,0.101074,1.49527
236.5,0.101072,1.49574
236.6,0.10107,1.4962
236.7,0.101069,1.49665
236.8,0.101067,1.4971
236.9,0.101066,1.49754
237,0.101064,1.49798
237.1,0.101063,1.49841
237.2,0.101062,1.49883
237.3,0.10106,1.49924
237.4,0.101059,1.49965
237.5,0.101058,1.50005
237.6,0.101057,1.50044
237.7,0.101056,1.50083
237.8,0.101055,1.50121
237.9,0.101054,1.50158
238,0.101053,1.50194
238.1,0.101052,1.5023
238.2,0.101051,1.50265
238.3,0.101051,1.50299
238.4,0.10105,1.50332
238.5,0.101049,1.50364
238.6,0.101049,1.50396
238.7,0.101049,1.50426
238.8,0.101048,1.50456
238.9,0.101048,1.50485
239,0.101048,1.50513
239.1,0.101047,1.50541
239.2,0.101047,1.50567
239.3,0.101047,1.50592
239.4,0.101047,1.50617
239.5,0.101047,1.50641
239.6,0.101047,1.50663
239.7,0.101048,1.50685
239.8,0.101048,1.50706
239.9,0.101048,1.50726
240,0.101048,1.50745
240.1,0.101049,1.50763
240.2,0.101049,1.50781
240.3,0.10105,1.50797
240.4,0.101051,1.50812
240.5,0.101051,1.50826
240.6,0.101052,1.5084
240.7,0.101053,1.50852
240.8,0.101054,1.50864
240.9,0.101054,1.50874
241,0.101055,1.50883
241.1,0.101056,1.50892
241.2,0.101058,1.50899
241.3,0.101059,1.50906
241.4,0.10106,1.50911
241.5,0.101061,1.50916
241.6,0.101062,1.50919
241.7,0.101064,1.50922
241.8,0.101065,1.50923
241.9,0.101067,1.50924
242,0.101068,1.50923
242.1,0.10107,1.50921
242.2,0.101071,1.50919
242.3,0.101073,1.50915
242.4,0.101075,1.50911
242.5,0.101076,1.50905
242.6,0.101078,1.50899
242.7,0.10108,1.50891
242.8,0.101082,1.50883
242.9,0.101084,1.50873
243,0.101086,1.50863
243.1,0.101088,1.50852
243.2,0.10109,1.50839
243.3,0.101092,1.50826
243.4,0.101094,1.50811
243.5,0.101096,1.50796
243.6,0.101099,1.5078
243.7,0.101101,1.50762
243.8,0.101103,1.50744
243.9,0.101106,1.50725
244,0.101108,1.50705
244.1,0.101111,1.50684
244.2,0.101113,1.50662
244.3,0.101116,1.50639
244.4,0.101118,1.50615
244.5,0.101121,1.50591
244.6,0.101123,1.50565
244.7,0.101126,1.50539
244.8,0.101129,1.50511
244.9,0.101131,1.50483
245,0.101134,1.50454
245.1,0.101137,1.50424
245.2,0.10114,1.50393
245.3,0.101142,1.50361
245.4,0.101145,1.50329
245.5,0.101148,1.50296
245.6,0.101151,1.50261
245.7,0.101154,1.50226
245.8,0.101157,1.50191
245.9,0.10116,1.50154
246,0.101163,1.50117
246.1,0.101166,1.50079
246.2,0.101169,1.5004
246.3,0.101172,1.50001
246.4,0.101175,1.4996
246.5,0.101178,1.49919
246.6,0.101181,1.49878
246.7,0.101184,1.49835
246.8,0.101187,1.49792
246.9,0.10119,1.49749
247,0.101194,1.49704
247.1,0.101197,1.49659
247.2,0.1012,1.49614
247.3,0.101203,1.49567
247.4,0.101206,1.4952
247.5,0.101209,1.49473
247.6,0.101213,1.49425
247.7,0.101216,1.49376
247.8,0.101219,1.49327
247.9,0.101222,1.49278
248,0.101225,1.49227
248.1,0.101229,1.49177
248.2,0.101232,1.49125
248.3,0.101235,1.49074
248.4,0.101238,1.49022
248.5,0.101241,1.48969
248.6,0.101245,1.48916
248.7,0.101248,1.48862
248.8,0.101251,1.48809
248.9,0.101254,1.48754
249,0.101257,1.487
249.1,0.101261,1.48645
249.2,0.101264,1.48589
249.3,0.101267,1.48534
249.4,0.10127,1.48477
249.5,0.101273,1.48421
249.6,0.101277,1.48365
249.7,0.10128,1.48308
249.8,0.101283,1.4825
249.9,0.101286,1.48193
250,0.101289,1.48135
250.1,0.101292,1.48077
250.2,0.101295,1.48019
250.3,0.101298,1.47961
250.4,0.101302,1.47903
250.5,0.101305,1.47844
250.6,0.101308,1.47785
250.7,0.101311,1.47726
250.8,0.101314,1.47667
250.9,0.101317,1.47608
251,0.10132,1.47549
251.1,0.101323,1.4749
251.2,0.101326,1.4743
251.3,0.101329,1.47371
251.4,0.101332,1.47311
251.5,0.101335,1.47252
251.6,0.101337,1.47193
251.7,0.10134,1.47133
251.8,0.101343,1.47074
251.9,0.101346,1.47014
252,0.101349,1.46955
252.1,0.101352,1.46896
252.2,0.101355,1.46836
252.3,0.101357,1.46777
252.4,0.10136,1.46718
252.5,0.101363,1.46659
252.6,0.101366,1.46601
252.7,0.101368,1.46542
252.8,0.101371,1.46483
252.9,0.101374,1.46425
253,0.101376,1.46367
253.1,0.101379,1.46309
253.2,0.101382,1.46251
253.3,0.101384,1.46194
253.4,0.101387,1.46136
253.5,0.101389,1.46079
253.6,0.101392,1.46022
253.7,0.101394,1.45966
253.8,0.101397,1.4591
253.9,0.101399,1.45854
254,0.101402,1.45798
254.1,0.101404,1.45742
254.2,0.101406,1.45687
254.3,0.101409,1.45632
254.4,0.101411,1.45578
254.5,0.101413,1.45524
254.6,0.101416,1.4547
254.7,0.101418,1.45417
254.8,0.10142,1.45364
254.9,0.101423,1.45311
255,0.101425,1.45259
255.1,0.101427,1.45207
255.2,0.101429,1.45156
255.3,0.101431,1.45104
255.4,0.101433,1.45054
255.5,0.101435,1.45004
255.6,0.101437,1.44954
255.7,0.10144,1.44905
255.8,0.101442,1.44856
255.9,0.101444,1.44808
256,0.101446,1.4476
256.1,0.101447,1.44712
256.2,0.101449,1.44665
256.3,0.101451,1.44619
256.4,0.101453,1.44573
256.5,0.101455,1.44528
256.6,0.101457,1.44483
256.7,0.101459,1.44438
256.8,0.10146,1.44394
256.9,0.101462,1.44351
257,0.101464,1.44308
257.1,0.101466,1.44266
257.2,0.101467,1.44224
257.3,0.101469,1.44183
257.4,0.101471,1.44142
257.5,0.101472,1.44102
257.6,0.101474,1.44063
257.7,0.101475,1.44024
257.8,0.101477,1.43986
257.9,0.101478,1.43948
258,0.10148,1.43911
258.1,0.101481,1.43874
258.2,0.101483,1.43838
258.3,0.101484,1.43802
258.4,0.101486,1.43767
258.5,0.101487,1.43733
258.6,0.101488,1.437
258.7,0.10149,1.43666
258.8,0.101491,1.43634
258.9,0.101492,1.43602
259,0.101493,1.43571
259.1,0.101495,1.4354
259.2,0.101496,1.4351
259.3,0.101497,1.43481
259.4,0.101498,1.43452
259.5,0.101499,1.43423
259.6,0.1015,1.43396
259.7,0.101501,1.43369
259.8,0.101503,1.43342
259.9,0.101504,1.43317
260,0.101505,1.43291
260.1,0.101506,1.43267
260.2,0.101506,1.43243
260.3,0.101507,1.4322
260.4,0.101508,1.43197
260.5,0.101509,1.43175
260.6,0.10151,1.43153
260.7,0.101511,1.43132
260.8,0.101512,1.43112
260.9,0.101512,1.43092
261,0.101513,1.43073
261.1,0.101514,1.43055
261.2,0.101515,1.43037
261.3,0.101515,1.4302
261.4,0.101516,1.43003
261.5,0.101516,1.42987
261.6,0.101517,1.42972
261.7,0.101518,1.42957
261.8,0.101518,1.42943
261.9,0.101519,1.42929
262,0.101519,1.42916
262.1,0.10152,1.42904
262.2,0.10152,1.42892
262.3,0.10152,1.42881
262.4,0.101521,1.4287
262.5,0.101521,1.4286
262.6,0.101521,1.42851
262.7,0.101522,1.42842
262.8,0.101522,1.42834
262.9,0.101522,1.42826
263,0.101523,1.42819
263.1,0.101523,1.42812
263.2,0.101523,1.42806
263.3,0.101523,1.42801
263.4,0.101523,1.42796
263.5,0.101523,1.42792
263.6,0.101523,1.42788
263.7,0.101523,1.42785
263.8,0.101523,1.42782
263.9,0.101523,1.4278
264,0.101523,1.42778
264.1,0.101523,1.42777
264.2,0.101523,1.42777
264.3,0.101523,1.42777
264.4,0.101523,1.42778
264.5,0.101523,1.42779
264.6,0.101522,1.4278
264.7,0.101522,1.42783
264.8,0.101522,1.42785
264.9,0.101521,1.42789
265,0.101521,1.42792
265.1,0.101521,1.42797
265.2,0.10152,1.42801
265.3,0.10152,1.42807
265.4,0.101519,1.42813
265.5,0.101519,1.42819
265.6,0.101519,1.42826
265.7,0.101518,1.42833
265.8,0.101517,1.42841
265.9,0.101517,1.42849
266,0.101516,1.42858
266.1,0.101516,1.42867
266.2,0.101515,1.42877
266.3,0.101514,1.42887
266.4,0.101513,1.42898
266.5,0.101513,1.42909
266.6,0.101512,1.4292
266.7,0.101511,1.42932
266.8,0.10151,1.42945
266.9,0.101509,1.42958
267,0.101508,1.42971
267.1,0.101508,1.42985
267.2,0.101507,1.43
267.3,0.101506,1.43014
267.4,0.101505,1.4303
267.5,0.101503,1.43045
267.6,0.101502,1.43061
267.7,0.101501,1.43078
267.8,0.1015,1.43095
267.9,0.101499,1.43112
268,0.101498,1.4313
268.1,0.101497,1.43148
268.2,0.101495,1.43167
268.3,0.101494,1.43186
268.4,0.101493,1.43205
268.5,0.101491,1.43225
268.6,0.10149,1.43246
268.7,0.101489,1.43266
268.8,0.101487,1.43287
268.9,0.101486,1.43309
269,0.101484,1.43331
269.1,0.101483,1.43353
269.2,0.101481,1.43376
269.3,0.10148,1.43399
269.4,0.101478,1.43422
269.5,0.101477,1.43446
269.6,0.101475,1.4347
269.7,0.101473,1.43495
269.8,0.101472,1.4352
269.9,0.10147,1.43545
270,0.101468,1.43571
270.1,0.101466,1.43597
270.2,0.101465,1.43623
270.3,0.101463,1.4365
270.4,0.101461,1.43677
270.5,0.101459,1.43705
270.6,0.101457,1.43733
270.7,0.101455,1.43761
270.8,0.101453,1.43789
270.9,0.101451,1.43818
271,0.101449,1.43847
271.1,0.101447,1.43877
271.2,0.101445,1.43907
271.3,0.101443,1.43937
271.4,0.101441,1.43968
271.5,0.101439,1.43999
271.6,0.101437,1.4403
271.7,0.101435,1.44061
271.8,0.101433,1.44093
271.9,0.10143,1.44125
272,0.101428,1.44158
272.1,0.101426,1.44191
272.2,0.101424,1.44224
272.3,0.101421,1.44257
272.4,0.101419,1.44291
272.5,0.101417,1.44325
272.6,0.101415,1.44359
272.7,0.101412,1.44394
272.8,0.10141,1.44428
272.9,0.101407,1.44464
273,0.101405,1.44499
273.1,0.101403,1.44535
273.2,0.1014,1.44571
273.3,0.101398,1.44607
273.4,0.101395,1.44644
273.5,0.101393,1.4468
273.6,0.10139,1.44717
273.7,0.101388,1.44755
273.8,0.101385,1.44792
273.9,0.101383,1.4483
274,0.10138,1.44868
274.1,0.101377,1.44907
274.2,0.101375,1.44945
274.3,0.101372,1.44984
274.4,0.10137,1.45023
274.5,0.101367,1.45062
274.6,0.101364,1.45102
274.7,0.101362,1.45141
274.8,0.101359,1.45181
274.9,0.101356,1.45222
275,0.101354,1.45262
275.1,0.101351,1.45302
275.2,0.101348,1.45343
275.3,0.101346,1.45384
275.4,0.101343,1.45425
275.5,0.10134,1.45467
275.6,0.101338,1.45508
275.7,0.101335,1.4555
275.8,0.101332,1.45592
275.9,0.101329,1.45634
276,0.101327,1.45676
276.1,0.101324,1.45718
276.2,0.101321,1.45761
276.3,0.101318,1.45803
276.4,0.101316,1.45846
276.5,0.101313,1.45889
276.6,0.10131,1.45932
276.7,0.101307,1.45975
276.8,0.101305,1.46018
276.9,0.101302,1.46062
277,0.101299,1.46105
277.1,0.101296,1.46149
277.2,0.101294,1.46192
277.3,0.101291,1.46236
277.4,0.101288,1.4628
277.5,0.101286,1.46324
277.6,0.101283,1.46368
277.7,0.10128,1.46412
277.8,0.101277,1.46456
277.9,0.101275,1.465
278,0.101272,1.46544
278.1,0.101269,1.46589
278.2,0.101267,1.46633
278.3,0.101264,1.46677
278.4,0.101261,1.46721
278.5,0.101259,1.46766
278.6,0.101256,1.4681
278.7,0.101253,1.46854
278.8,0.101251,1.46899
278.9,0.101248,1.46943
279,0.101246,1.46987
279.1,0.101243,1.47031
279.2,0.101241,1.47075
279.3,0.101238,1.47119
279.4,0.101236,1.47163
279.5,0.101233,1.47207
279.6,0.101231,1.47251
279.7,0.101228,1.47295
279.8,0.101226,1.47339
279.9,0.101223,1.47383
280,0.101221,1.47426
280.1,0.101218,1.47469
280.2,0.101216,1.47513
280.3,0.101214,1.47556
280.4,0.101211,1.47599
280.5,0.101209,1.47642
280.6,0.101207,1.47684
280.7,0.101204,1.47727
280.8,0.101202,1.47769
280.9,0.1012,1.47811
281,0.101198,1.47853
281.1,0.101196,1.47895
281.2,0.101194,1.47937
281.3,0.101191,1.47978
281.4,0.101189,1.48019
281.5,0.101187,1.4806
281.6,0.101185,1.48101
281.7,0.101183,1.48141
281.8,0.101181,1.48181
281.9,0.101179,1.48221
282,0.101178,1.48261
282.1,0.101176,1.483
282.2,0.101174,1.48339
282.3,0.101172,1.48378
282.4,0.10117,1.48416
282.5,0.101168,1.48455
282.6,0.101167,1.48492
282.7,0.101165,1.4853
282.8,0.101163,1.48567
282.9,0.101162,1.48604
283,0.10116,1.4864
283.1,0.101159,1.48676
283.2,0.101157,1.48712
283.3,0.101156,1.48747
283.4,0.101154,1.48782
283.5,0.101153,1.48816
283.6,0.101152,1.4885
283.7,0.10115,1.48884
283.8,0.101149,1.48917
283.9,0.101148,1.4895
284,0.101146,1.48982
284.1,0.101145,1.49014
284.2,0.101144,1.49045
284.3,0.101143,1.49076
284.4,0.101142,1.49107
284.5,0.101141,1.49137
284.6,0.10114,1.49166
284.7,0.101139,1.49195
284.8,0.101138,1.49223
284.9,0.101137,1.49251
285,0.101137,1.49279
285.1,0.101136,1.49306
285.2,0.101135,1.49332
285.3,0.101134,1.49358
285.4,0.101134,1.49383
285.5,0.101133,1.49408
285.6,0.101133,1.49432
285.7,0.101132,1.49456
285.8,0.101132,1.49479
285.9,0.101131,1.49501
286,0.101131,1.49523
286.1,0.10113,1.49545
286.2,0.10113,1.49565
286.3,0.10113,1.49585
286.4,0.101129,1.49605
286.5,0.101129,1.49624
286.6,0.101129,1.49642
286.7,0.101129,1.4966
286.8,0.101129,1.49677
286.9,0.101129,1.49693
287,0.101129,1.49709
287.1,0.101129,1.49724
287.2,0.101129,1.49739
287.3,0.101129,1.49752
287.4,0.101129,1.49766
287.5,0.10113,1.49778
287.6,0.10113,1.4979
287.7,0.10113,1.49801
287.8,0.101131,1.49812
287.9,0.101131,1.49822
288,0.101131,1.49831
288.1,0.101132,1.4984
288.2,0.101132,1.49847
288.3,0.101133,1.49855
288.4,0.101133,1.49861
288.5,0.101134,1.49867
288.6,0.101135,1.49872
288.7,0.101135,1.49877
288.8,0.101136,1.49881
288.9,0.101137,1.49884
289,0.101138,1.49886
289.1,0.101139,1.49888
289.2,0.101139,1.49889
289.3,0.10114,1.49889
289.4,0.101141,1.49889
289.5,0.101142,1.49888
289.6,0.101143,1.49886
289.7,0.101144,1.49884
289.8,0.101146,1.49881
289.9,0.101147,1.49877
290,0.101148,1.49873
290.1,0.101149,1.49868
290.2,0.10115,1.49862
290.3,0.101152,1.49856
290.4,0.101153,1.49849
290.5,0.101154,1.49841
290.6,0.101156,1.49832
290.7,0.101157,1.49823
290.8,0.101158,1.49813
290.9,0.10116,1.49803
291,0.101161,1.49792
291.1,0.101163,1.4978
291.2,0.101164,1.49767
291.3,0.101166,1.49754
291.4,0.101168,1.49741
291.5,0.101169,1.49726
291.6,0.101171,1.49711
291.7,0.101173,1.49696
291.8,0.101174,1.49679
291.9,0.101176,1.49662
292,0.101178,1.49645
292.1,0.101179,1.49627
292.2,0.101181,1.49608
292.3,0.101183,1.49588
292.4,0.101185,1.49568
292.5,0.101187,1.49548
292.6,0.101189,1.49527
292.7,0.101191,1.49505
292.8,0.101193,1.49483
292.9,0.101194,1.4946
293,0.101196,1.49436
293.1,0.101198,1.49412
293.2,0.1012,1.49387
293.3,0.101202,1.49362
293.4,0.101205,1.49337
293.5,0.101207,1.4931
293.6,0.101209,1.49284
293.7,0.101211,1.49256
293.8,0.101213,1.49229
293.9,0.101215,1.492
294,0.101217,1.49172
294.1,0.101219,1.49142
294.2,0.101221,1.49112
294.3,0.101224,1.49082
294.4,0.101226,1.49052
294.5,0.101228,1.4902
294.6,0.10123,1.48989
294.7,0.101232,1.48957
294.8,0.101235,1.48924
294.9,0.101237,1.48891
295,0.101239,1.48858
295.1,0.101241,1.48824
295.2,0.101244,1.4879
295.3,0.101246,1.48756
295.4,0.101248,1.48721
295.5,0.10125,1.48685
295.6,0.101253,1.4865
295.7,0.101255,1.48614
295.8,0.101257,1.48577
295.9,0.101259,1.48541
296,0.101262,1.48504
296.1,0.101264,1.48466
296.2,0.101266,1.48429
296.3,0.101269,1.48391
296.4,0.101271,1.48353
296.5,0.101273,1.48314
296.6,0.101275,1.48275
296.7,0.101278,1.48236
296.8,0.10128,1.48197
296.9,0.101282,1.48157
297,0.101285,1.48118
297.1,0.101287,1.48078
297.2,0.101289,1.48038
297.3,0.101292,1.47997
297.4,0.101294,1.47957
297.5,0.101296,1.47916
297.6,0.101298,1.47875
297.7,0.101301,1.47834
297.8,0.101303,1.47792
297.9,0.101305,1.47751
298,0.101307,1.47709
298.1,0.10131,1.47668
298.2,0.101312,1.47626
298.3,0.101314,1.47584
298.4,0.101316,1.47542
298.5,0.101319,1.475
298.6,0.101321,1.47458
298.7,0.101323,1.47416
298.8,0.101325,1.47373
298.9,0.101327,1.47331
299,0.10133,1.47289
299.1,0.101332,1.47246
299.2,0.101334,1.47204
299.3,0.101336,1.47161
299.4,0.101338,1.47119
299.5,0.10134,1.47077
299.6,0.101343,1.47034
299.7,0.101345,1.46992
299.8,0.101347,1.46949
299.9,0.101349,1.46907
300,0.101351,1.46865
300.1,0.101353,1.46823
300.2,0.101355,1.4678
300.3,0.101357,1.46738
300.4,0.101359,1.46696
300.5,0.101361,1.46655
300.6,0.101363,1.46613
300.7,0.101365,1.46571
300.8,0.101367,1.4653
300.9,0.101369,1.46488
301,0.101371,1.46447
301.1,0.101373,1.46406
301.2,0.101375,1.46365
301.3,0.101377,1.46324
301.4,0.101379,1.46283
301.5,0.101381,1.46243
301.6,0.101382,1.46203
301.7,0.101384,1.46162
301.8,0.101386,1.46123
301.9,0.101388,1.46083
302,0.10139,1.46043
302.1,0.101391,1.46004
302.2,0.101393,1.45965
302.3,0.101395,1.45926
302.4,0.101397,1.45888
302.5,0.101398,1.45849
302.6,0.1014,1.45811
302.7,0.101402,1.45774
302.8,0.101403,1.45736
302.9,0.101405,1.45699
303,0.101407,1.45662
303.1,0.101408,1.45625
303.2,0.10141,1.45589
303.3,0.101412,1.45552
303.4,0.101413,1.45517
303.5,0.101415,1.45481
303.6,0.101416,1.45446
303.7,0.101418,1.45411
303.8,0.101419,1.45377
