time,total_AbsAbun,Shannon,BrayCurtis,BrayCurtis_delta_t,kld,jsd
32.3,46.4436,1.56556,0.00434222,4.85613e-06,8.35047e-08,2.08627e-08
32.4,46.4481,1.56583,0.00429405,4.78528e-06,8.19487e-08,2.04739e-08
32.5,46.4525,1.5661,0.00424658,4.71587e-06,8.04282e-08,2.0094e-08
32.6,46.4569,1.56637,0.0041998,4.64788e-06,7.8942e-08,1.97226e-08
32.7,46.4611,1.56663,0.00415369,4.58125e-06,7.7489e-08,1.93595e-08
32.8,46.4654,1.56689,0.00410823,4.51596e-06,7.60682e-08,1.90045e-08
32.9,46.4695,1.56714,0.00406343,4.45196e-06,7.46786e-08,1.86572e-08
33,46.4736,1.56739,0.00401926,4.38922e-06,7.33192e-08,1.83175e-08
33.1,46.4777,1.56764,0.0039757,4.32771e-06,7.19891e-08,1.79852e-08
33.2,46.4817,1.56788,0.00393276,4.26739e-06,7.06876e-08,1.766e-08
33.3,46.4856,1.56813,0.00389041,4.20823e-06,6.94137e-08,1.73416e-08
33.4,46.4895,1.56837,0.00384865,4.1502e-06,6.81666e-08,1.703e-08
33.5,46.4933,1.5686,0.00380746,4.09327e-06,6.69456e-08,1.67249e-08
33.6,46.4971,1.56884,0.00376684,4.03742e-06,6.575e-08,1.64261e-08
33.7,46.5008,1.56907,0.00372677,3.98262e-06,6.45791e-08,1.61335e-08
33.8,46.5045,1.56929,0.00368724,3.92883e-06,6.34321e-08,1.58469e-08
33.9,46.5081,1.56952,0.00364824,3.87603e-06,6.23085e-08,1.55661e-08
34,46.5117,1.56974,0.00360977,3.82421e-06,6.12076e-08,1.5291e-08
34.1,46.5152,1.56996,0.00357181,3.77333e-06,6.01288e-08,1.50214e-08
34.2,46.5187,1.57018,0.00353435,3.72337e-06,5.90716e-08,1.47573e-08
34.3,46.5222,1.57039,0.00349739,3.67431e-06,5.80354e-08,1.44983e-08
34.4,46.5256,1.57061,0.00346091,3.62612e-06,5.70196e-08,1.42445e-08
34.5,46.5289,1.57082,0.00342491,3.5788e-06,5.60238e-08,1.39956e-08
34.6,46.5322,1.57102,0.00338938,3.5323e-06,5.50474e-08,1.37516e-08
34.7,46.5355,1.57123,0.00335431,3.48663e-06,5.40899e-08,1.35124e-08
34.8,46.5387,1.57143,0.00331969,3.44174e-06,5.3151e-08,1.32777e-08
34.9,46.5419,1.57163,0.00328552,3.39764e-06,5.22302e-08,1.30476e-08
35,46.545,1.57183,0.00325178,3.3543e-06,5.13269e-08,1.28219e-08
35.1,46.5481,1.57203,0.00321847,3.31169e-06,5.04409e-08,1.26005e-08
35.2,46.5512,1.57222,0.00318559,3.26982e-06,4.95716e-08,1.23832e-08
35.3,46.5542,1.57241,0.00315312,3.22865e-06,4.87188e-08,1.21701e-08
35.4,46.5572,1.5726,0.00312105,3.18817e-06,4.7882e-08,1.1961e-08
35.5,46.5601,1.57279,0.00308939,3.14837e-06,4.70609e-08,1.17558e-08
35.6,46.5631,1.57298,0.00305812,3.10923e-06,4.62551e-08,1.15544e-08
35.7,46.5659,1.57316,0.00302724,3.07074e-06,4.54642e-08,1.13568e-08
35.8,46.5688,1.57334,0.00299675,3.03288e-06,4.4688e-08,1.11628e-08
35.9,46.5716,1.57352,0.00296662,2.99564e-06,4.39261e-08,1.09724e-08
36,46.5743,1.5737,0.00293687,2.95901e-06,4.31781e-08,1.07855e-08
36.1,46.5771,1.57387,0.00290748,2.92297e-06,4.24439e-08,1.0602e-08
36.2,46.5798,1.57405,0.00287844,2.88751e-06,4.1723e-08,1.04218e-08
36.3,46.5825,1.57422,0.00284976,2.85261e-06,4.10153e-08,1.02449e-08
36.4,46.5851,1.57439,0.00282142,2.81827e-06,4.03204e-08,1.00713e-08
36.5,46.5877,1.57456,0.00279343,2.78448e-06,3.9638e-08,9.90075e-09
36.6,46.5903,1.57472,0.00276577,2.75122e-06,3.89679e-08,9.73329e-09
36.7,46.5928,1.57489,0.00273844,2.71848e-06,3.83099e-08,9.56883e-09
36.8,46.5954,1.57505,0.00271143,2.68624e-06,3.76636e-08,9.40732e-09
36.9,46.5978,1.57521,0.00268474,2.65451e-06,3.70289e-08,9.2487e-09
37,46.6003,1.57537,0.00265837,2.62327e-06,3.64055e-08,9.09289e-09
37.1,46.6027,1.57553,0.00263231,2.59251e-06,3.57932e-08,8.93986e-09
37.2,46.6051,1.57569,0.00260655,2.56222e-06,3.51917e-08,8.78954e-09
37.3,46.6075,1.57584,0.00258109,2.53239e-06,3.46008e-08,8.64187e-09
37.4,46.6098,1.576,0.00255593,2.50301e-06,3.40204e-08,8.4968e-09
37.5,46.6122,1.57615,0.00253106,2.47407e-06,3.34501e-08,8.35429e-09
37.6,46.6145,1.5763,0.00250647,2.44557e-06,3.28899e-08,8.21428e-09
37.7,46.6167,1.57645,0.00248217,2.41749e-06,3.23395e-08,8.07672e-09
37.8,46.619,1.5766,0.00245815,2.38983e-06,3.17987e-08,7.94156e-09
37.9,46.6212,1.57674,0.0024344,2.36258e-06,3.12673e-08,7.80875e-09
38,46.6234,1.57689,0.00241093,2.33573e-06,3.07452e-08,7.67826e-09
38.1,46.6255,1.57703,0.00238771,2.30927e-06,3.02321e-08,7.55004e-09
38.2,46.6277,1.57717,0.00236477,2.2832e-06,2.97279e-08,7.42403e-09
38.3,46.6298,1.57731,0.00234207,2.25751e-06,2.92325e-08,7.30021e-09
38.4,46.6319,1.57745,0.00231964,2.23219e-06,2.87456e-08,7.17852e-09
38.5,46.6339,1.57759,0.00229746,2.20723e-06,2.82671e-08,7.05893e-09
38.6,46.636,1.57772,0.00227552,2.18263e-06,2.77968e-08,6.9414e-09
38.7,46.638,1.57786,0.00225383,2.15838e-06,2.73346e-08,6.82588e-09
38.8,46.64,1.57799,0.00223237,2.13447e-06,2.68804e-08,6.71235e-09
38.9,46.642,1.57812,0.00221116,2.1109e-06,2.64339e-08,6.60076e-09
39,46.644,1.57825,0.00219018,2.08767e-06,2.59951e-08,6.49108e-09
39.1,46.6459,1.57838,0.00216943,2.06476e-06,2.55637e-08,6.38327e-09
39.2,46.6478,1.57851,0.00214891,2.04216e-06,2.51397e-08,6.2773e-09
39.3,46.6497,1.57864,0.00212861,2.01989e-06,2.47229e-08,6.17313e-09
39.4,46.6516,1.57876,0.00210853,1.99792e-06,2.43132e-08,6.07074e-09
39.5,46.6534,1.57889,0.00208867,1.97625e-06,2.39105e-08,5.97008e-09
39.6,46.6553,1.57901,0.00206902,1.95488e-06,2.35146e-08,5.87113e-09
39.7,46.6571,1.57913,0.00204959,1.9338e-06,2.31253e-08,5.77385e-09
39.8,46.6589,1.57925,0.00203037,1.91301e-06,2.27427e-08,5.67822e-09
39.9,46.6606,1.57937,0.00201135,1.8925e-06,2.23666e-08,5.5842e-09
40,46.6624,1.57949,0.00199254,1.87227e-06,2.19967e-08,5.49177e-09
40.1,46.6641,1.57961,0.00197393,1.8523e-06,2.16331e-08,5.40089e-09
40.2,46.6658,1.57972,0.00195551,1.83261e-06,2.12757e-08,5.31155e-09
40.3,46.6675,1.57984,0.00193729,1.81318e-06,2.09242e-08,5.22371e-09
40.4,46.6692,1.57995,0.00191927,1.794e-06,2.05787e-08,5.13734e-09
40.5,46.6709,1.58006,0.00190143,1.77508e-06,2.02389e-08,5.05243e-09
40.6,46.6725,1.58018,0.00188378,1.75641e-06,1.99049e-08,4.96893e-09
40.7,46.6742,1.58029,0.00186632,1.73798e-06,1.95764e-08,4.88684e-09
40.8,46.6758,1.5804,0.00184904,1.7198e-06,1.92534e-08,4.80612e-09
40.9,46.6774,1.58051,0.00183194,1.70185e-06,1.89359e-08,4.72674e-09
41,46.679,1.58061,0.00181502,1.68413e-06,1.86236e-08,4.6487e-09
41.1,46.6805,1.58072,0.00179828,1.66664e-06,1.83166e-08,4.57195e-09
41.2,46.6821,1.58083,0.00178171,1.64938e-06,1.80146e-08,4.49649e-09
41.3,46.6836,1.58093,0.00176531,1.63233e-06,1.77177e-08,4.42228e-09
41.4,46.6851,1.58103,0.00174907,1.61551e-06,1.74258e-08,4.34931e-09
41.5,46.6866,1.58114,0.00173301,1.5989e-06,1.71387e-08,4.27755e-09
41.6,46.6881,1.58124,0.00171711,1.5825e-06,1.68564e-08,4.20699e-09
41.7,46.6896,1.58134,0.00170138,1.5663e-06,1.65787e-08,4.1376e-09
41.8,46.691,1.58144,0.0016858,1.55031e-06,1.63057e-08,4.06936e-09
41.9,46.6925,1.58154,0.00167039,1.53452e-06,1.60372e-08,4.00225e-09
42,46.6939,1.58164,0.00165513,1.51893e-06,1.57732e-08,3.93625e-09
42.1,46.6953,1.58173,0.00164002,1.50353e-06,1.55135e-08,3.87135e-09
42.2,46.6967,1.58183,0.00162507,1.48832e-06,1.52582e-08,3.80752e-09
42.3,46.6981,1.58193,0.00161027,1.4733e-06,1.5007e-08,3.74475e-09
42.4,46.6995,1.58202,0.00159562,1.45846e-06,1.476e-08,3.68302e-09
42.5,46.7008,1.58211,0.00158112,1.44381e-06,1.45171e-08,3.6223e-09
42.6,46.7021,1.58221,0.00156676,1.42933e-06,1.42783e-08,3.56259e-09
42.7,46.7035,1.5823,0.00155254,1.41503e-06,1.40433e-08,3.50387e-09
42.8,46.7048,1.58239,0.00153847,1.4009e-06,1.38122e-08,3.44612e-09
42.9,46.7061,1.58248,0.00152454,1.38695e-06,1.3585e-08,3.38931e-09
43,46.7074,1.58257,0.00151074,1.37316e-06,1.33615e-08,3.33345e-09
43.1,46.7087,1.58266,0.00149709,1.35954e-06,1.31417e-08,3.27851e-09
43.2,46.7099,1.58274,0.00148357,1.34608e-06,1.29255e-08,3.22447e-09
43.3,46.7112,1.58283,0.00147018,1.33278e-06,1.27128e-08,3.17132e-09
43.4,46.7124,1.58292,0.00145692,1.31963e-06,1.25037e-08,3.11904e-09
43.5,46.7136,1.583,0.0014438,1.30665e-06,1.2298e-08,3.06763e-09
43.6,46.7148,1.58309,0.0014308,1.29381e-06,1.20957e-08,3.01706e-09
43.7,46.716,1.58317,0.00141794,1.28113e-06,1.18967e-08,2.96733e-09
43.8,46.7172,1.58325,0.00140519,1.2686e-06,1.1701e-08,2.91841e-09
43.9,46.7184,1.58334,0.00139258,1.25621e-06,1.15085e-08,2.87029e-09
44,46.7196,1.58342,0.00138008,1.24396e-06,1.13192e-08,2.82297e-09
44.1,46.7207,1.5835,0.00136771,1.23186e-06,1.1133e-08,2.77642e-09
44.2,46.7219,1.58358,0.00135546,1.2199e-06,1.09498e-08,2.73064e-09
44.3,46.723,1.58366,0.00134332,1.20807e-06,1.07696e-08,2.6856e-09
44.4,46.7241,1.58374,0.00133131,1.19638e-06,1.05924e-08,2.64131e-09
44.5,46.7253,1.58382,0.00131941,1.18483e-06,1.04181e-08,2.59775e-09
44.6,46.7264,1.58389,0.00130762,1.1734e-06,1.02467e-08,2.55489e-09
44.7,46.7274,1.58397,0.00129595,1.16211e-06,1.00781e-08,2.51275e-09
44.8,46.7285,1.58405,0.00128439,1.15094e-06,9.91221e-09,2.47129e-09
44.9,46.7296,1.58412,0.00127294,1.1399e-06,9.74907e-09,2.43051e-09
45,46.7307,1.58419,0.0012616,1.12899e-06,9.58861e-09,2.3904e-09
45.1,46.7317,1.58427,0.00125037,1.11819e-06,9.43077e-09,2.35095e-09
45.2,46.7327,1.58434,0.00123925,1.10752e-06,9.27552e-09,2.31214e-09
45.3,46.7338,1.58441,0.00122823,1.09697e-06,9.12281e-09,2.27397e-09
45.4,46.7348,1.58449,0.00121732,1.08653e-06,8.9726e-09,2.23642e-09
45.5,46.7358,1.58456,0.00120651,1.07621e-06,8.82485e-09,2.19949e-09
45.6,46.7368,1.58463,0.0011958,1.066e-06,8.67952e-09,2.16316e-09
45.7,46.7378,1.5847,0.0011852,1.05591e-06,8.53657e-09,2.12743e-09
45.8,46.7388,1.58477,0.0011747,1.04592e-06,8.39596e-09,2.09228e-09
45.9,46.7398,1.58484,0.00116429,1.03605e-06,8.25765e-09,2.05771e-09
46,46.7407,1.5849,0.00115398,1.02628e-06,8.1216e-09,2.02371e-09
46.1,46.7417,1.58497,0.00114377,1.01662e-06,7.98779e-09,1.99026e-09
46.2,46.7426,1.58504,0.00113366,1.00707e-06,7.85616e-09,1.95735e-09
46.3,46.7436,1.58511,0.00112364,9.97617e-07,7.72668e-09,1.92499e-09
46.4,46.7445,1.58517,0.00111372,9.88267e-07,7.59932e-09,1.89316e-09
46.5,46.7454,1.58524,0.00110389,9.79018e-07,7.47405e-09,1.86184e-09
46.6,46.7463,1.5853,0.00109415,9.69868e-07,7.35082e-09,1.83104e-09
46.7,46.7472,1.58536,0.0010845,9.60816e-07,7.22961e-09,1.80074e-09
46.8,46.7481,1.58543,0.00107494,9.51861e-07,7.11038e-09,1.77094e-09
46.9,46.749,1.58549,0.00106547,9.43001e-07,6.99311e-09,1.74162e-09
47,46.7499,1.58555,0.00105609,9.34235e-07,6.87775e-09,1.71279e-09
47.1,46.7507,1.58562,0.00104679,9.25562e-07,6.76427e-09,1.68442e-09
47.2,46.7516,1.58568,0.00103758,9.1698e-07,6.65266e-09,1.65652e-09
47.3,46.7525,1.58574,0.00102846,9.08489e-07,6.54287e-09,1.62908e-09
47.4,46.7533,1.5858,0.00101942,9.00087e-07,6.43487e-09,1.60208e-09
47.5,46.7541,1.58586,0.00101047,8.91773e-07,6.32864e-09,1.57553e-09
47.6,46.755,1.58592,0.0010016,8.83545e-07,6.22415e-09,1.54941e-09
47.7,46.7558,1.58597,0.000992805,8.75404e-07,6.12137e-09,1.52372e-09
47.8,46.7566,1.58603,0.000984095,8.67347e-07,6.02026e-09,1.49845e-09
47.9,46.7574,1.58609,0.000975466,8.59374e-07,5.92082e-09,1.47359e-09
48,46.7582,1.58615,0.000966915,8.51483e-07,5.82299e-09,1.44913e-09
48.1,46.759,1.5862,0.000958444,8.43673e-07,5.72677e-09,1.42508e-09
48.2,46.7598,1.58626,0.00095005,8.35944e-07,5.63212e-09,1.40142e-09
48.3,46.7606,1.58632,0.000941732,8.28294e-07,5.53903e-09,1.37815e-09
48.4,46.7613,1.58637,0.000933491,8.20722e-07,5.44745e-09,1.35526e-09
48.5,46.7621,1.58643,0.000925325,8.13228e-07,5.35737e-09,1.33274e-09
48.6,46.7629,1.58648,0.000917234,8.0581e-07,5.26877e-09,1.31059e-09
48.7,46.7636,1.58653,0.000909216,7.98467e-07,5.18161e-09,1.28881e-09
48.8,46.7643,1.58659,0.000901271,7.91199e-07,5.09588e-09,1.26738e-09
48.9,46.7651,1.58664,0.000893399,7.84005e-07,5.01156e-09,1.2463e-09
49,46.7658,1.58669,0.000885598,7.76883e-07,4.92861e-09,1.22557e-09
49.1,46.7665,1.58674,0.000877868,7.69833e-07,4.84703e-09,1.20517e-09
49.2,46.7673,1.58679,0.000870208,7.62854e-07,4.76677e-09,1.18511e-09
49.3,46.768,1.58685,0.000862618,7.55944e-07,4.68784e-09,1.16538e-09
49.4,46.7687,1.5869,0.000855096,7.49104e-07,4.61019e-09,1.14597e-09
49.5,46.7694,1.58695,0.000847642,7.42332e-07,4.53381e-09,1.12688e-09
49.6,46.7701,1.587,0.000840256,7.35628e-07,4.45869e-09,1.1081e-09
49.7,46.7707,1.58704,0.000832936,7.2899e-07,4.3848e-09,1.08963e-09
49.8,46.7714,1.58709,0.000825683,7.22418e-07,4.31211e-09,1.07146e-09
49.9,46.7721,1.58714,0.000818494,7.15911e-07,4.24062e-09,1.05359e-09
50,46.7728,1.58719,0.000811371,7.09468e-07,4.1703e-09,1.03601e-09
50.1,46.7734,1.58724,0.000804311,7.03089e-07,4.10113e-09,1.01872e-09
50.2,46.7741,1.58728,0.000797315,6.96773e-07,4.03309e-09,1.00171e-09
50.3,46.7747,1.58733,0.000790382,6.90518e-07,3.96617e-09,9.84983e-10
50.4,46.7754,1.58738,0.000783511,6.84325e-07,3.90035e-09,9.68529e-10
50.5,46.776,1.58742,0.000776701,6.78193e-07,3.83561e-09,9.52344e-10
50.6,46.7766,1.58747,0.000769953,6.7212e-07,3.77192e-09,9.36425e-10
50.7,46.7773,1.58751,0.000763265,6.66106e-07,3.70928e-09,9.20767e-10
50.8,46.7779,1.58756,0.000756636,6.60151e-07,3.64767e-09,9.05366e-10
50.9,46.7785,1.5876,0.000750067,6.54254e-07,3.58707e-09,8.90217e-10
51,46.7791,1.58765,0.000743557,6.48414e-07,3.52746e-09,8.75317e-10
51.1,46.7797,1.58769,0.000737105,6.4263e-07,3.46883e-09,8.60661e-10
51.2,46.7803,1.58773,0.00073071,6.36902e-07,3.41117e-09,8.46245e-10
51.3,46.7809,1.58778,0.000724372,6.31229e-07,3.35445e-09,8.32067e-10
51.4,46.7815,1.58782,0.000718091,6.25611e-07,3.29866e-09,8.1812e-10
51.5,46.7821,1.58786,0.000711865,6.20046e-07,3.24378e-09,8.04403e-10
51.6,46.7826,1.5879,0.000705695,6.14535e-07,3.18981e-09,7.90911e-10
51.7,46.7832,1.58794,0.00069958,6.09077e-07,3.13672e-09,7.77641e-10
51.8,46.7838,1.58798,0.000693519,6.03671e-07,3.08451e-09,7.64589e-10
51.9,46.7843,1.58802,0.000687512,5.98316e-07,3.03315e-09,7.51751e-10
52,46.7849,1.58807,0.000681558,5.93012e-07,2.98264e-09,7.39124e-10
52.1,46.7855,1.58811,0.000675657,5.87759e-07,2.93296e-09,7.26704e-10
52.2,46.786,1.58814,0.000669808,5.82555e-07,2.88409e-09,7.14489e-10
52.3,46.7865,1.58818,0.000664011,5.77401e-07,2.83603e-09,7.02474e-10
52.4,46.7871,1.58822,0.000658265,5.72295e-07,2.78876e-09,6.90657e-10
52.5,46.7876,1.58826,0.00065257,5.67238e-07,2.74226e-09,6.79034e-10
52.6,46.7881,1.5883,0.000646925,5.62228e-07,2.69653e-09,6.67603e-10
52.7,46.7887,1.58834,0.00064133,5.57266e-07,2.65155e-09,6.56359e-10
52.8,46.7892,1.58837,0.000635784,5.5235e-07,2.60731e-09,6.453e-10
52.9,46.7897,1.58841,0.000630288,5.4748e-07,2.56381e-09,6.34424e-10
53,46.7902,1.58845,0.000624839,5.42656e-07,2.52101e-09,6.23726e-10
53.1,46.7907,1.58849,0.000619439,5.37877e-07,2.47892e-09,6.13205e-10
53.2,46.7912,1.58852,0.000614086,5.33142e-07,2.43752e-09,6.02856e-10
53.3,46.7917,1.58856,0.000608781,5.28452e-07,2.39681e-09,5.92678e-10
53.4,46.7922,1.58859,0.000603522,5.23805e-07,2.35677e-09,5.82668e-10
53.5,46.7927,1.58863,0.000598309,5.19202e-07,2.31738e-09,5.72823e-10
53.6,46.7932,1.58866,0.000593142,5.14641e-07,2.27865e-09,5.6314e-10
53.7,46.7937,1.5887,0.000588021,5.10123e-07,2.24055e-09,5.53616e-10
53.8,46.7941,1.58873,0.000582944,5.05646e-07,2.20308e-09,5.4425e-10
53.9,46.7946,1.58877,0.000577912,5.01211e-07,2.16623e-09,5.35037e-10
54,46.7951,1.5888,0.000572924,4.96817e-07,2.12998e-09,5.25977e-10
54.1,46.7955,1.58883,0.00056798,4.92463e-07,2.09434e-09,5.17066e-10
54.2,46.796,1.58887,0.000563079,4.8815e-07,2.05928e-09,5.08302e-10
54.3,46.7964,1.5889,0.000558221,4.83876e-07,2.0248e-09,4.99683e-10
54.4,46.7969,1.58893,0.000553406,4.79641e-07,1.99089e-09,4.91206e-10
54.5,46.7973,1.58897,0.000548633,4.75446e-07,1.95754e-09,4.82869e-10
54.6,46.7978,1.589,0.000543901,4.71289e-07,1.92474e-09,4.74669e-10
54.7,46.7982,1.58903,0.000539211,4.6717e-07,1.89248e-09,4.66605e-10
54.8,46.7987,1.58906,0.000534562,4.63088e-07,1.86075e-09,4.58674e-10
54.9,46.7991,1.58909,0.000529953,4.59044e-07,1.82955e-09,4.50874e-10
55,46.7995,1.58912,0.000525385,4.55037e-07,1.79886e-09,4.43203e-10
55.1,46.7999,1.58916,0.000520856,4.51066e-07,1.76869e-09,4.35659e-10
55.2,46.8004,1.58919,0.000516367,4.47131e-07,1.73901e-09,4.2824e-10
55.3,46.8008,1.58922,0.000511917,4.43233e-07,1.70982e-09,4.20942e-10
55.4,46.8012,1.58925,0.000507506,4.39369e-07,1.68111e-09,4.13766e-10
55.5,46.8016,1.58928,0.000503134,4.35541e-07,1.65288e-09,4.06708e-10
55.6,46.802,1.58931,0.000498799,4.31748e-07,1.62511e-09,3.99768e-10
55.7,46.8024,1.58933,0.000494502,4.27988e-07,1.5978e-09,3.92942e-10
55.8,46.8028,1.58936,0.000490243,4.24263e-07,1.57095e-09,3.86228e-10
55.9,46.8032,1.58939,0.000486021,4.20572e-07,1.54454e-09,3.79626e-10
56,46.8036,1.58942,0.000481835,4.16913e-07,1.51857e-09,3.73134e-10
56.1,46.804,1.58945,0.000477686,4.13288e-07,1.49302e-09,3.66748e-10
56.2,46.8044,1.58948,0.000473573,4.09696e-07,1.4679e-09,3.60469e-10
56.3,46.8047,1.5895,0.000469496,4.06136e-07,1.4432e-09,3.54293e-10
56.4,46.8051,1.58953,0.000465454,4.02607e-07,1.41891e-09,3.4822e-10
56.5,46.8055,1.58956,0.000461447,3.99111e-07,1.39501e-09,3.42247e-10
56.6,46.8059,1.58959,0.000457475,3.95646e-07,1.37152e-09,3.36374e-10
56.7,46.8062,1.58961,0.000453537,3.92212e-07,1.34841e-09,3.30598e-10
56.8,46.8066,1.58964,0.000449634,3.88809e-07,1.32569e-09,3.24917e-10
56.9,46.807,1.58967,0.000445764,3.85436e-07,1.30334e-09,3.19331e-10
57,46.8073,1.58969,0.000441928,3.82094e-07,1.28137e-09,3.13837e-10
57.1,46.8077,1.58972,0.000438126,3.78781e-07,1.25976e-09,3.08435e-10
57.2,46.808,1.58974,0.000434356,3.75498e-07,1.2385e-09,3.03122e-10
57.3,46.8084,1.58977,0.000430619,3.72244e-07,1.2176e-09,2.97898e-10
57.4,46.8087,1.5898,0.000426914,3.69019e-07,1.19705e-09,2.9276e-10
57.5,46.8091,1.58982,0.000423242,3.65823e-07,1.17684e-09,2.87707e-10
57.6,46.8094,1.58985,0.000419601,3.62656e-07,1.15696e-09,2.82738e-10
57.7,46.8098,1.58987,0.000415992,3.59517e-07,1.13742e-09,2.77852e-10
57.8,46.8101,1.58989,0.000412414,3.56405e-07,1.1182e-09,2.73047e-10
57.9,46.8104,1.58992,0.000408866,3.53321e-07,1.0993e-09,2.68322e-10
58,46.8108,1.58994,0.00040535,3.50265e-07,1.08071e-09,2.63675e-10
58.1,46.8111,1.58997,0.000401864,3.47236e-07,1.06243e-09,2.59106e-10
58.2,46.8114,1.58999,0.000398408,3.44233e-07,1.04445e-09,2.54612e-10
58.3,46.8117,1.59001,0.000394982,3.41257e-07,1.02678e-09,2.50194e-10
58.4,46.812,1.59004,0.000391586,3.38308e-07,1.0094e-09,2.45848e-10
58.5,46.8124,1.59006,0.000388219,3.35384e-07,9.92304e-10,2.41575e-10
58.6,46.8127,1.59008,0.000384881,3.32487e-07,9.75495e-10,2.37374e-10
58.7,46.813,1.5901,0.000381572,3.29615e-07,9.58967e-10,2.33242e-10
58.8,46.8133,1.59013,0.000378292,3.26768e-07,9.42713e-10,2.29178e-10
58.9,46.8136,1.59015,0.00037504,3.23946e-07,9.26731e-10,2.25183e-10
59,46.8139,1.59017,0.000371815,3.2115e-07,9.11014e-10,2.21254e-10
59.1,46.8142,1.59019,0.000368619,3.18378e-07,8.95559e-10,2.1739e-10
59.2,46.8145,1.59021,0.000365451,3.1563e-07,8.80361e-10,2.13591e-10
59.3,46.8148,1.59024,0.000362309,3.12907e-07,8.65418e-10,2.09855e-10
59.4,46.8151,1.59026,0.000359195,3.10207e-07,8.50721e-10,2.06182e-10
59.5,46.8154,1.59028,0.000356108,3.07532e-07,8.36271e-10,2.02569e-10
59.6,46.8156,1.5903,0.000353047,3.0488e-07,8.22062e-10,1.99017e-10
59.7,46.8159,1.59032,0.000350013,3.02251e-07,8.08089e-10,1.95524e-10
59.8,46.8162,1.59034,0.000347005,2.99645e-07,7.9435e-10,1.92089e-10
59.9,46.8165,1.59036,0.000344022,2.97062e-07,7.8084e-10,1.88712e-10
60,46.8168,1.59038,0.000341066,2.94501e-07,7.67555e-10,1.85391e-10
60.1,46.817,1.5904,0.000338135,2.91964e-07,7.54491e-10,1.82125e-10
60.2,46.8173,1.59042,0.000335229,2.89448e-07,7.41646e-10,1.78914e-10
60.3,46.8176,1.59044,0.000332348,2.86954e-07,7.29015e-10,1.75756e-10
60.4,46.8179,1.59046,0.000329492,2.84482e-07,7.16596e-10,1.72651e-10
60.5,46.8181,1.59048,0.000326661,2.82032e-07,7.04382e-10,1.69599e-10
60.6,46.8184,1.5905,0.000323854,2.79603e-07,6.92374e-10,1.66597e-10
60.7,46.8186,1.59052,0.000321071,2.77196e-07,6.80566e-10,1.63645e-10
60.8,46.8189,1.59054,0.000318312,2.74809e-07,6.68955e-10,1.60742e-10
60.9,46.8192,1.59056,0.000315577,2.72444e-07,6.57538e-10,1.57888e-10
61,46.8194,1.59057,0.000312866,2.70099e-07,6.46313e-10,1.55082e-10
61.1,46.8197,1.59059,0.000310178,2.67774e-07,6.35274e-10,1.52322e-10
61.2,46.8199,1.59061,0.000307513,2.6547e-07,6.24421e-10,1.49609e-10
61.3,46.8202,1.59063,0.000304871,2.63185e-07,6.13749e-10,1.46941e-10
61.4,46.8204,1.59065,0.000302251,2.60921e-07,6.03254e-10,1.44318e-10
61.5,46.8206,1.59066,0.000299654,2.58676e-07,5.92937e-10,1.41738e-10
61.6,46.8209,1.59068,0.00029708,2.56451e-07,5.82791e-10,1.39202e-10
61.7,46.8211,1.5907,0.000294527,2.54245e-07,5.72814e-10,1.36708e-10
61.8,46.8214,1.59072,0.000291997,2.52059e-07,5.63007e-10,1.34256e-10
61.9,46.8216,1.59073,0.000289488,2.49891e-07,5.53362e-10,1.31845e-10
62,46.8218,1.59075,0.000287001,2.47743e-07,5.43879e-10,1.29474e-10
62.1,46.8221,1.59077,0.000284536,2.45613e-07,5.34554e-10,1.27143e-10
62.2,46.8223,1.59078,0.000282091,2.43501e-07,5.25386e-10,1.24851e-10
62.3,46.8225,1.5908,0.000279668,2.41408e-07,5.16372e-10,1.22598e-10
62.4,46.8227,1.59082,0.000277265,2.39333e-07,5.07508e-10,1.20382e-10
62.5,46.823,1.59083,0.000274883,2.37276e-07,4.98793e-10,1.18203e-10
62.6,46.8232,1.59085,0.000272521,2.35236e-07,4.90224e-10,1.16061e-10
62.7,46.8234,1.59087,0.00027018,2.33215e-07,4.81799e-10,1.13955e-10
62.8,46.8236,1.59088,0.000267859,2.31211e-07,4.73514e-10,1.11884e-10
62.9,46.8238,1.5909,0.000265558,2.29224e-07,4.6537e-10,1.09848e-10
63,46.8241,1.59091,0.000263277,2.27255e-07,4.57361e-10,1.07846e-10
63.1,46.8243,1.59093,0.000261015,2.25302e-07,4.49487e-10,1.05877e-10
63.2,46.8245,1.59094,0.000258772,2.23367e-07,4.41744e-10,1.03942e-10
63.3,46.8247,1.59096,0.000256549,2.21448e-07,4.34133e-10,1.02038e-10
63.4,46.8249,1.59097,0.000254345,2.19546e-07,4.26648e-10,1.00168e-10
63.5,46.8251,1.59099,0.00025216,2.1766e-07,4.19289e-10,9.83279e-11
63.6,46.8253,1.591,0.000249994,2.15791e-07,4.12054e-10,9.65191e-11
63.7,46.8255,1.59102,0.000247846,2.13937e-07,4.0494e-10,9.47407e-11
63.8,46.8257,1.59103,0.000245717,2.121e-07,3.97946e-10,9.29922e-11
63.9,46.8259,1.59105,0.000243606,2.10279e-07,3.91068e-10,9.1273e-11
64,46.8261,1.59106,0.000241513,2.08473e-07,3.84307e-10,8.95826e-11
64.1,46.8263,1.59108,0.000239438,2.06683e-07,3.7766e-10,8.79208e-11
